file_id,filename,content_type,file_size,dataset_doi
2458907,LandaDuell_replicationFile_full.do,text/x-stata-syntax; charset=US-ASCII,89254,doi:10.7910/DVN/24800
2458906,LandaDuell_replicationFile_mainFiguresTablesOnly.do,text/x-stata-syntax; charset=US-ASCII,17896,doi:10.7910/DVN/24800
2458912,prg_graph_heat_fd.do,text/x-stata-syntax; charset=US-ASCII,2351,doi:10.7910/DVN/24800
2458908,prg_graph_heat_pp.do,text/x-stata-syntax; charset=US-ASCII,2420,doi:10.7910/DVN/24800
2458904,prg_sim_bias.do,text/x-stata-syntax; charset=US-ASCII,4225,doi:10.7910/DVN/24800
2497902,ajps_replication.do,text/x-stata-syntax; charset=US-ASCII,4667,doi:10.7910/DVN/27113
2459051,EnforcementPolitics.do,text/x-stata-syntax; charset=US-ASCII,8511,doi:10.7910/DVN/24859
2457811,analysis.R,text/plain; charset=US-ASCII,6411,doi:10.7910/DVN/24693
2454657,Fig1.R,text/plain; charset=US-ASCII,950,doi:10.7910/DVN/24220
2454647,Fig2.R,text/plain; charset=US-ASCII,10853,doi:10.7910/DVN/24220
2454654,Fig3.R,text/plain; charset=US-ASCII,2172,doi:10.7910/DVN/24220
2454649,Fig4.R,text/plain; charset=US-ASCII,1105,doi:10.7910/DVN/24220
2454651,Fig5.R,text/plain; charset=US-ASCII,11870,doi:10.7910/DVN/24220
2454656,Fig6.R,text/plain; charset=US-ASCII,2621,doi:10.7910/DVN/24220
2454658,Fig7.R,text/plain; charset=US-ASCII,5658,doi:10.7910/DVN/24220
2454659,FigS1.R,text/plain; charset=US-ASCII,2621,doi:10.7910/DVN/24220
2454653,FigS2.R,text/plain; charset=US-ASCII,1752,doi:10.7910/DVN/24220
2454655,FigS3.R,text/plain; charset=US-ASCII,23615,doi:10.7910/DVN/24220
2454602,MixtureClustering00.R,text/plain; charset=US-ASCII,11563,doi:10.7910/DVN/24220
2454598,MixtureClustering02.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454599,MixtureClustering04.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454601,MixtureClustering06.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454608,MixtureClustering08.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454606,MixtureClustering10.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454609,MixtureClustering90.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454607,MixtureClustering92.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454603,MixtureClustering94.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454605,MixtureClustering96.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454600,MixtureClustering98.R,text/plain; charset=US-ASCII,11529,doi:10.7910/DVN/24220
2454604,PACEffects.R,text/plain; charset=US-ASCII,2161,doi:10.7910/DVN/24220
2454652,Table1_Figure8.R,text/plain; charset=US-ASCII,32015,doi:10.7910/DVN/24220
2454650,Table3Model1.do,text/x-stata-syntax; charset=US-ASCII,2778,doi:10.7910/DVN/24220
2454648,Table3Model2.do,text/x-stata-syntax; charset=US-ASCII,892,doi:10.7910/DVN/24220
2454660,TableS1.R,text/plain; charset=US-ASCII,1174,doi:10.7910/DVN/24220
2461736,rep_estimates.do,text/x-stata-syntax; charset=US-ASCII,27274,doi:10.7910/DVN/25505
2461735,rep_plots.r,text/plain; charset=US-ASCII,18471,doi:10.7910/DVN/25505
2504125,CodeFinalModels.do,text/x-stata-syntax; charset=US-ASCII,5699,doi:10.7910/DVN/27597
2474764,AJPSlegalreplication.do,text/x-stata-syntax; charset=US-ASCII,13368,doi:10.7910/DVN/26522
2296359,Faller Nathan Replication Code Politicization of Identity.R,text/plain; charset=US-ASCII,101841,doi:10.7910/DVN/I9GMXG
2502941,DETREND.ado,text/plain; charset=US-ASCII,2337,doi:10.7910/DVN/27512
2502940,Ukraine AJPS replication.do,text/x-stata-syntax; charset=US-ASCII,19869,doi:10.7910/DVN/27512
2458983,EnnsAJPS2014_Rep.do,text/x-stata-syntax; charset=US-ASCII,7280,doi:10.7910/DVN/24827
2475055,Figure-1.R,text/plain; charset=US-ASCII,2611,doi:10.7910/DVN/26570
2475080,Figure-2.R,text/plain; charset=US-ASCII,6237,doi:10.7910/DVN/26570
2475083,Figure-SI-1.R,text/plain; charset=US-ASCII,1663,doi:10.7910/DVN/26570
2475051,Figure-SI-2.R,text/plain; charset=US-ASCII,1955,doi:10.7910/DVN/26570
2475074,Figure-SI-3.R,text/plain; charset=UTF-8,5149,doi:10.7910/DVN/26570
2475063,Figure-SI-4.R,text/plain; charset=US-ASCII,5555,doi:10.7910/DVN/26570
2475087,Figure-SI-5.R,text/plain; charset=US-ASCII,6334,doi:10.7910/DVN/26570
2475075,Figure-SI-6.R,text/plain; charset=UTF-8,5691,doi:10.7910/DVN/26570
2475073,Figures-section-SI-2.R,text/plain; charset=US-ASCII,3596,doi:10.7910/DVN/26570
2475076,Table-1.R,text/plain; charset=US-ASCII,3964,doi:10.7910/DVN/26570
2475068,Table-descriptive-statistics.R,text/plain; charset=US-ASCII,1457,doi:10.7910/DVN/26570
2475065,Table-SI-10.R,text/plain; charset=US-ASCII,3438,doi:10.7910/DVN/26570
2475059,Table-SI-11.R,text/plain; charset=US-ASCII,3480,doi:10.7910/DVN/26570
2475082,Table-SI-12.R,text/plain; charset=US-ASCII,5329,doi:10.7910/DVN/26570
2475054,Table-SI-13.R,text/plain; charset=US-ASCII,3700,doi:10.7910/DVN/26570
2475091,Table-SI-14.R,text/plain; charset=UTF-8,4008,doi:10.7910/DVN/26570
2475072,Table-SI-15.R,text/plain; charset=US-ASCII,3619,doi:10.7910/DVN/26570
2475056,Table-SI-16.R,text/plain; charset=US-ASCII,3232,doi:10.7910/DVN/26570
2475058,Table-SI-17.R,text/plain; charset=US-ASCII,2102,doi:10.7910/DVN/26570
2475064,Table-SI-18-19-20.do,text/x-stata-syntax; charset=US-ASCII,6163,doi:10.7910/DVN/26570
2475088,Table-SI-21.R,text/plain; charset=US-ASCII,3231,doi:10.7910/DVN/26570
2475049,Table-SI-22.R,text/plain; charset=US-ASCII,2185,doi:10.7910/DVN/26570
2475078,Table-SI-23-24-25.do,text/x-stata-syntax; charset=US-ASCII,5044,doi:10.7910/DVN/26570
2475066,Table-SI-26.R,text/plain; charset=US-ASCII,3353,doi:10.7910/DVN/26570
2475090,Table-SI-27.R,text/plain; charset=US-ASCII,3142,doi:10.7910/DVN/26570
2475061,Table-SI-3.R,text/plain; charset=US-ASCII,3295,doi:10.7910/DVN/26570
2475071,Table-SI-4.R,text/plain; charset=US-ASCII,3160,doi:10.7910/DVN/26570
2475089,Table-SI-5.R,text/plain; charset=US-ASCII,3231,doi:10.7910/DVN/26570
2475081,Table-SI-6.R,text/plain; charset=US-ASCII,3213,doi:10.7910/DVN/26570
2475077,Table-SI-7.R,text/plain; charset=US-ASCII,3168,doi:10.7910/DVN/26570
2475062,Table-SI-8.R,text/plain; charset=UTF-8,3021,doi:10.7910/DVN/26570
2475085,Table-SI-9.R,text/plain; charset=US-ASCII,3202,doi:10.7910/DVN/26570
2481449,GlynnIchino_qualCI_replicationcode.R,text/plain; charset=US-ASCII,16826,doi:10.7910/DVN/26642
2498753,create_tables_and_figures_only.r,text/plain; charset=US-ASCII,16257,doi:10.7910/DVN/26612
2498754,output_create.r,text/plain; charset=US-ASCII,15593,doi:10.7910/DVN/26612
2481179,replication_master.r,text/plain; charset=US-ASCII,1092,doi:10.7910/DVN/26612
2481175,turnout.r,text/plain; charset=US-ASCII,26302,doi:10.7910/DVN/26612
2481206,vote_choice.r,text/plain; charset=US-ASCII,10771,doi:10.7910/DVN/26612
2491894,ANES_identify_teachers.do,text/x-stata-syntax; charset=US-ASCII,5668,doi:10.7910/DVN/26936
2491890,Flavin_Hartney_AJPS_replication.do,text/x-stata-syntax; charset=US-ASCII,4340,doi:10.7910/DVN/26936
2461285,Kasara and Suryanarayan 2014 Replication do file.do,text/x-stata-syntax; charset=US-ASCII,14980,doi:10.7910/DVN/25393
2464574,Kasara and Suryanarayan 2014 Replication do file.do,text/x-stata-syntax; charset=US-ASCII,14980,doi:10.7910/DVN/25540
2548911,endorse-comp-iters.R,text/plain; charset=US-ASCII,17752,doi:10.7910/DVN/29911
2674239,validate-replication-code-data-setup-weighting.R,text/plain; charset=US-ASCII,19499,doi:10.7910/DVN/29911
2674238,validate-replication-code.R,text/plain; charset=US-ASCII,111192,doi:10.7910/DVN/29911
2693170,basic code.do,application/x-stata-syntax,8087,doi:10.7910/DVN/OJCQ5O
2693167,country level measures and histograms.do,application/x-stata-syntax,16078,doi:10.7910/DVN/OJCQ5O
2698825,cross country analysis.do,application/x-stata-syntax,10552,doi:10.7910/DVN/OJCQ5O
2698831,cutoffs figure.do,application/x-stata-syntax,782,doi:10.7910/DVN/OJCQ5O
2693169,nor09extract.do,application/x-stata-syntax,688,doi:10.7910/DVN/OJCQ5O
2695956,policyanalysis.do,application/x-stata-syntax,6557,doi:10.7910/DVN/OJCQ5O
2698832,regional comparison.do,application/x-stata-syntax,1699,doi:10.7910/DVN/OJCQ5O
2693171,within country analysis.do,application/x-stata-syntax,16617,doi:10.7910/DVN/OJCQ5O
2693172,within country descriptive.do,application/x-stata-syntax,15702,doi:10.7910/DVN/OJCQ5O
2670602,commitment_analysis.do,application/x-stata-syntax,11929,doi:10.7910/DVN/5HEB4I
2670608,commitment_figure3.do,application/x-stata-syntax,5503,doi:10.7910/DVN/5HEB4I
2670609,commitment_followup_analysis.do,application/x-stata-syntax,2622,doi:10.7910/DVN/5HEB4I
2681504,2015-5-12_Miller-replication.do,text/x-stata-syntax,6718,doi:10.7910/DVN/AIRCBB
2681505,continuous_stata_2015-3-23.r,text/plain; charset=US-ASCII,255764,doi:10.7910/DVN/AIRCBB
2680943,dichotomous_stata_2015-3-9.r,text/plain; charset=US-ASCII,143736,doi:10.7910/DVN/AIRCBB
2680947,draw_mc_data.r,text/plain; charset=US-ASCII,20619,doi:10.7910/DVN/AIRCBB
2680953,trupry_2013-8-18.r,text/plain; charset=US-ASCII,18712,doi:10.7910/DVN/AIRCBB
2548387,Stata DO FILE_2005 CID Data_County Level Analysis.do,text/x-stata-syntax; charset=US-ASCII,852,doi:10.7910/DVN/RPD7KA
2548388,Stata DO FILE_2005 CID Data_Zip Code Level Analysis.do,text/x-stata-syntax; charset=US-ASCII,836,doi:10.7910/DVN/RPD7KA
2548370,Stata DO FILE_2008-12 Pew Merged Data Set_County Level Analysis.do,text/x-stata-syntax; charset=US-ASCII,834,doi:10.7910/DVN/RPD7KA
2548376,Stata DO FILE_2008-12 Pew Merged Data Set_Zip Code Level Analysis.do,text/x-stata-syntax; charset=US-ASCII,790,doi:10.7910/DVN/RPD7KA
2671559,Stata DO FILE_2008 Pew Gender Poll_County Level Analysis_Tables 3 & D1.do,application/x-stata-syntax,8634,doi:10.7910/DVN/RPD7KA
2671558,Stata DO FILE_2008 Pew Gender Poll_Zip Code Level Analysis_Tables E1 & E2.do,application/x-stata-syntax,5958,doi:10.7910/DVN/RPD7KA
2670576,Stata DO FILE_Creating Figure 2_2008-12 Pew Merged Data Set_County Level.do,application/x-stata-syntax,1149,doi:10.7910/DVN/RPD7KA
2670580,Stata DO FILE_Creating Figure 3_2008 Pew Gender Poll_County Level Analysis.do,application/x-stata-syntax,5148,doi:10.7910/DVN/RPD7KA
2670578,Stata DO FILE_Obtaining Estimates for Table 1_2008-12 Pew Merged Data Set_County Level.do,application/x-stata-syntax,371,doi:10.7910/DVN/RPD7KA
2548385,Stata DO FILE_Obtaining Estimates for Table B1_2008-12 ACS Census Data_County.do,text/x-stata-syntax; charset=US-ASCII,232,doi:10.7910/DVN/RPD7KA
2548372,Stata DO FILE_Obtaining Estimates for Table B2_2008-12 Pew Merged Data_County Level.do,text/x-stata-syntax; charset=US-ASCII,231,doi:10.7910/DVN/RPD7KA
2548373,Stata DO FILE_Obtaining Estimates for Table B3_2008-12 Pew Merged Data_County Level.do,text/x-stata-syntax; charset=US-ASCII,268,doi:10.7910/DVN/RPD7KA
2548374,Stata DO FILE_Obtaining Estimates for Table C1_2008-12 Pew Merged Data_County Level.do,text/x-stata-syntax; charset=US-ASCII,1745,doi:10.7910/DVN/RPD7KA
2528618,kalla-broockman-donor-access-2013-code.R,text/plain; charset=US-ASCII,2070,doi:10.7910/DVN/28582
2544477,ReplicationCode.do,text/x-stata-syntax; charset=US-ASCII,78923,doi:10.7910/DVN/29375
2717069,ANES.do,application/x-stata-syntax,67044,doi:10.7910/DVN/O3A06T
2717070,MTurk.do,application/x-stata-syntax,86512,doi:10.7910/DVN/O3A06T
2732519,barplots for Figure 4.R,type/x-r-syntax,1510,doi:10.7910/DVN/8GEYKS
2732522,Figure 4 results for CONTROL condition.R,type/x-r-syntax,4887,doi:10.7910/DVN/8GEYKS
2732523,Figure 4 results for CORRUPTION treatment.R,type/x-r-syntax,4887,doi:10.7910/DVN/8GEYKS
2732521,Figure 4 results for INEFFICIENCY treatment.R,type/x-r-syntax,4887,doi:10.7910/DVN/8GEYKS
2732536,results for Appendix Table 10 COLUMN 1.R,type/x-r-syntax,5121,doi:10.7910/DVN/8GEYKS
2732537,results for Appendix Table 10 COLUMN 2.R,type/x-r-syntax,5121,doi:10.7910/DVN/8GEYKS
2732540,results for Appendix Table 11 COLUMN 1.R,type/x-r-syntax,5121,doi:10.7910/DVN/8GEYKS
2732538,results for Appendix Table 11 COLUMN 2.R,type/x-r-syntax,5128,doi:10.7910/DVN/8GEYKS
2732531,results for Appendix Table 5.R,type/x-r-syntax,2014,doi:10.7910/DVN/8GEYKS
2732529,results for Appendix Table 6 FEMALES.R,type/x-r-syntax,5123,doi:10.7910/DVN/8GEYKS
2732528,results for Appendix Table 6 MALES.R,type/x-r-syntax,5123,doi:10.7910/DVN/8GEYKS
2732530,results for Appendix Table 7 BOTTOM.R,type/x-r-syntax,5785,doi:10.7910/DVN/8GEYKS
2732526,results for Appendix Table 7 MIDDLE.R,type/x-r-syntax,5799,doi:10.7910/DVN/8GEYKS
2732527,results for Appendix Table 7 TOP.R,type/x-r-syntax,5784,doi:10.7910/DVN/8GEYKS
2732545,results for Appendix Table 8 COLUMN 1.R,type/x-r-syntax,5127,doi:10.7910/DVN/8GEYKS
2732532,results for Appendix Table 8 COLUMN 2.R,type/x-r-syntax,5137,doi:10.7910/DVN/8GEYKS
2732533,results for Appendix Table 9 18to30.R,type/x-r-syntax,5122,doi:10.7910/DVN/8GEYKS
2732535,results for Appendix Table 9 31to50.R,type/x-r-syntax,5129,doi:10.7910/DVN/8GEYKS
2732534,results for Appendix Table 9 gt50.R,type/x-r-syntax,5121,doi:10.7910/DVN/8GEYKS
2732541,results for Table 2 model 1.R,type/x-r-syntax,5082,doi:10.7910/DVN/8GEYKS
2732539,results for Table 2 model 2.R,type/x-r-syntax,5474,doi:10.7910/DVN/8GEYKS
2732542,results for Table 3 pooled model 1.R,type/x-r-syntax,3936,doi:10.7910/DVN/8GEYKS
2732543,results for Table 3 pooled model 2.R,type/x-r-syntax,4469,doi:10.7910/DVN/8GEYKS
2732544,results for Table 3 unpooled.R,type/x-r-syntax,3550,doi:10.7910/DVN/8GEYKS
2710419,cross national do files.do,application/x-stata-syntax,1299,doi:10.7910/DVN/BLXMCY
2710420,generating casualty data v2.do,application/x-stata-syntax,3492,doi:10.7910/DVN/BLXMCY
2710421,generating CCESS06081012finaldata.do,application/x-stata-syntax,6383,doi:10.7910/DVN/BLXMCY
2710422,merging files06081012final.do,application/x-stata-syntax,4514,doi:10.7910/DVN/BLXMCY
2699388,recreateBESmodelsfromdata.do,application/x-stata-syntax,4499,doi:10.7910/DVN/BLXMCY
2548829,Decomposing Replication 1.R,text/plain; charset=US-ASCII,10468,doi:10.7910/DVN/WCH6ZH
2548828,Decomposing Replication 2.R,text/plain; charset=US-ASCII,23752,doi:10.7910/DVN/WCH6ZH
2532432,balance_regressions.r,text/plain; charset=US-ASCII,2407,doi:10.7910/DVN/28870
2532430,clean_and_impute.r,text/plain; charset=US-ASCII,4860,doi:10.7910/DVN/28870
2532436,colnames2labels.r,text/plain; charset=US-ASCII,4176,doi:10.7910/DVN/28870
2533281,harshness_model.r,text/plain; charset=US-ASCII,11555,doi:10.7910/DVN/28870
2533278,incarceration_model.r,text/plain; charset=US-ASCII,11138,doi:10.7910/DVN/28870
2533279,leniency_model.r,text/plain; charset=US-ASCII,11548,doi:10.7910/DVN/28870
2533280,prison_term_model.r,text/plain; charset=US-ASCII,8668,doi:10.7910/DVN/28870
2532433,raw_tables.r,text/plain; charset=US-ASCII,7667,doi:10.7910/DVN/28870
2537492,Table Replication Code for AJPS Feb 2015.do,text/x-stata-syntax; charset=US-ASCII,5605,doi:10.7910/DVN/29129
2710825,Creating Matched Datasets.R,type/x-r-syntax,43221,doi:10.7910/DVN/NC06GQ
2719121,Main Results - Figure 2.R,type/x-r-syntax,12483,doi:10.7910/DVN/NC06GQ
2719118,Main Results - Figure 3.do,application/x-stata-syntax,1390,doi:10.7910/DVN/NC06GQ
2719119,Main Results - Figure 3.R,type/x-r-syntax,2279,doi:10.7910/DVN/NC06GQ
2719117,Main Results - Table 1.R,type/x-r-syntax,4292,doi:10.7910/DVN/NC06GQ
2719120,Main Results - Table 2.do,application/x-stata-syntax,1912,doi:10.7910/DVN/NC06GQ
2719128,SM 01 - Six Political Rights.R,type/x-r-syntax,2837,doi:10.7910/DVN/NC06GQ
2710838,SM 02 - Total Number of Rights.R,type/x-r-syntax,1605,doi:10.7910/DVN/NC06GQ
2710832,SM 05 - Matching Results.R,type/x-r-syntax,13442,doi:10.7910/DVN/NC06GQ
2710841,SM 06 - Disaggregating the Results.do,application/x-stata-syntax,1578,doi:10.7910/DVN/NC06GQ
2710834,SM 07 - Including Constitutional Rights.do,application/x-stata-syntax,3771,doi:10.7910/DVN/NC06GQ
2710831,SM 08 - Including Lagged DVs.do,application/x-stata-syntax,1775,doi:10.7910/DVN/NC06GQ
2710824,SM 09 - Post-Treatment Bias.do,application/x-stata-syntax,13936,doi:10.7910/DVN/NC06GQ
2710833,SM 10 - Country Random Effects.do,application/x-stata-syntax,1649,doi:10.7910/DVN/NC06GQ
2710840,SM 11 - Alternative Matching.do,application/x-stata-syntax,6497,doi:10.7910/DVN/NC06GQ
2710829,SM 12 - No Matching.do,application/x-stata-syntax,1618,doi:10.7910/DVN/NC06GQ
2710843,SM 13 - Testing Smaller Sample Sizes.R,type/x-r-syntax,5216,doi:10.7910/DVN/NC06GQ
2719127,SM 14 - Alternative Pol Parties.do,application/x-stata-syntax,669,doi:10.7910/DVN/NC06GQ
2679511,code1.do,application/x-stata-syntax,4557,doi:10.7910/DVN/29591
2679509,code2.do,application/x-stata-syntax,767,doi:10.7910/DVN/29591
2679514,code3.do,application/x-stata-syntax,1451,doi:10.7910/DVN/29591
2679508,code4.R,text/plain; charset=US-ASCII,2210,doi:10.7910/DVN/29591
2679516,code5.do,application/x-stata-syntax,1287,doi:10.7910/DVN/29591
2679521,code6.R,text/plain; charset=US-ASCII,11552,doi:10.7910/DVN/29591
2679510,fine_grid.R,text/plain; charset=US-ASCII,2212,doi:10.7910/DVN/29591
2533817,aronow-samii-replication-all.R,text/plain; charset=US-ASCII,3577,doi:10.7910/DVN/29098
2671087,SI_replication.do,application/x-stata-syntax,36283,doi:10.7910/DVN/MJSMJB
2671083,UK_replication.do,application/x-stata-syntax,21643,doi:10.7910/DVN/MJSMJB
2671085,US_replication.do,application/x-stata-syntax,14516,doi:10.7910/DVN/MJSMJB
2694325,Stokes_AJPS_Replication.R,text/plain; charset=US-ASCII,48375,doi:10.7910/DVN/SDUGCC
2717483,MTX_2015_do.do,application/x-stata-syntax,7615,doi:10.7910/DVN/OX5CZF
2723532,code_analyis_tscs.do,application/x-stata-syntax,9072,doi:10.7910/DVN/TMTCZD
2704671,code_generate_data_tscs.do,application/x-stata-syntax,16793,doi:10.7910/DVN/TMTCZD
2723533,code_table9_S4.do,application/x-stata-syntax,347,doi:10.7910/DVN/TMTCZD
2695979,appointments.05-30-2015.AJPS.MANUSCRIPT RESULTS.do,application/x-stata-syntax,91506,doi:10.7910/DVN/E9UQ0S
2695976,appointments.05-30-2015.AJPS.SI.ALLY PRINCIPLE.do,application/x-stata-syntax,92951,doi:10.7910/DVN/E9UQ0S
2695980,appointments.05-30-2015.AJPS.SI.CONTROLLING FOR SECULAR TIME TRENDS.do,application/x-stata-syntax,91307,doi:10.7910/DVN/E9UQ0S
2695978,appointments.05-30-2015.AJPS.SI.HETEROGENEOUS SECOND TERM EFFECTS.do,application/x-stata-syntax,92485,doi:10.7910/DVN/E9UQ0S
2695985,appointments.05-30-2015.AJPS.SI.INDIVIDUAL AGENT TRAITS.do,application/x-stata-syntax,114061,doi:10.7910/DVN/E9UQ0S
2695977,appointments.05-30-2015.AJPS.SI.LOYALTY DRAIN EFFECTS.do,application/x-stata-syntax,86566,doi:10.7910/DVN/E9UQ0S
2695983,appointments.05-30-2015.AJPS.SI.LOY&COMP TRADEOFFS.UNCERTAINTY ESTIMATES.do,application/x-stata-syntax,60025,doi:10.7910/DVN/E9UQ0S
2695982,appointments.05-30-2015.AJPS.SI.PARTISAN ADMINISTRATION EFFECTS.do,application/x-stata-syntax,76056,doi:10.7910/DVN/E9UQ0S
2695975,appointments.05-30-2015.AJPS.SI.POLICY PRIORITY.do,application/x-stata-syntax,92413,doi:10.7910/DVN/E9UQ0S
2695981,appointments.05-30-2015.AJPS.SI.RANDOM INTERCEPTS & SLOPES.do,application/x-stata-syntax,99780,doi:10.7910/DVN/E9UQ0S
2695984,appointments.05-30-2015.AJPS.SI.TWO LEVEL MODELS.do,application/x-stata-syntax,98325,doi:10.7910/DVN/E9UQ0S
2695987,appointments.06-01-2015.AJPS.MANUSCRIPT.FIGURE 1 BASE PROGRAM CODE.do,application/x-stata-syntax,907,doi:10.7910/DVN/E9UQ0S
2695986,appointments.06-01-2015.AJPS.MANUSCRIPT.FIGURES 2 & 3 BASE PROGRAM CODE.CORRECTED.07-02-2016.do,application/x-stata-syntax,2246,doi:10.7910/DVN/E9UQ0S
3308600,Gottlieb_GreaterExpectations_AJPS_v2.do,application/x-stata-syntax,10543,doi:10.7910/DVN/29040
2674215,ButlerDynes_ReplicationCode.do,application/x-stata-syntax,34482,doi:10.7910/DVN/MIXK94
2675818,BeazerWooAJPS.appendix.tableA11.column1.R,text/plain; charset=US-ASCII,12384,doi:10.7910/DVN/193ZDD
2675825,BeazerWooAJPS.appendix.tableA11.column2.R,text/plain; charset=US-ASCII,13432,doi:10.7910/DVN/193ZDD
2675826,BeazerWooAJPS.appendix.tableA11.column3.R,text/plain; charset=US-ASCII,12235,doi:10.7910/DVN/193ZDD
2675815,BeazerWooAJPS.appendix.tableA12.column2.R,text/plain; charset=US-ASCII,13621,doi:10.7910/DVN/193ZDD
2675820,BeazerWooAJPS.appendix.tableA1-A8.do,text/x-stata-syntax,8691,doi:10.7910/DVN/193ZDD
2675834,BeazerWooAJPS.appendix.tableA9-A10.R,text/plain; charset=US-ASCII,6706,doi:10.7910/DVN/193ZDD
2675817,BeazerWooAJPS.article.table1.R,text/plain; charset=US-ASCII,15967,doi:10.7910/DVN/193ZDD
2675824,BeazerWooAJPS.article.table2.column1.R,text/plain; charset=US-ASCII,11140,doi:10.7910/DVN/193ZDD
2675833,BeazerWooAJPS.article.table2.column2.R,text/plain; charset=US-ASCII,13922,doi:10.7910/DVN/193ZDD
2680769,replication-code_ideology-scores.R,text/plain; charset=US-ASCII,2084,doi:10.7910/DVN/UPSRNO
2685814,replication-code_public.do,application/x-stata-syntax,41089,doi:10.7910/DVN/UPSRNO
2712726,Replication do-file.do,application/x-stata-syntax,18079,doi:10.7910/DVN/WTURMZ
2676895,CG Habit DE Table 1.R,text/plain; charset=US-ASCII,20427,doi:10.7910/DVN/ALZVAW
2676894,CG Habit DE Table 2.R,text/plain; charset=US-ASCII,14379,doi:10.7910/DVN/ALZVAW
2676897,CG Habit DE Table 3.R,text/plain; charset=US-ASCII,16415,doi:10.7910/DVN/ALZVAW
2676900,CG Habit DE Table A9.R,text/plain; charset=US-ASCII,6404,doi:10.7910/DVN/ALZVAW
2676892,CG Habit ME Table A2 and Figure A1.R,text/plain; charset=US-ASCII,4081,doi:10.7910/DVN/ALZVAW
2680111,CG Habit RD Figure A2.R,text/plain; charset=US-ASCII,7020,doi:10.7910/DVN/ALZVAW
2676902,CG Habit RD Table 6.R,text/plain; charset=US-ASCII,3442,doi:10.7910/DVN/ALZVAW
