dataset_doi,interactions,ml_het,hierarchical,variant,any_het,year,deposit_year
doi:10.7910/DVN/8WZ793,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/8X77JA,TRUE,FALSE,FALSE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/8XPBSA,TRUE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/8XT86F,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/8YPPLM,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/8ZJBLI,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/8ZT2ID,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/8ZTQNM,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/92SKA2,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/93GVWI,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/96H4DV,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/96KNLB,FALSE,FALSE,FALSE,syntax_only,FALSE,2013,2015
doi:10.7910/DVN/96WYRS,FALSE,FALSE,FALSE,syntax_only,FALSE,2015,2015
doi:10.7910/DVN/97KSIK,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/98WHCF,FALSE,FALSE,FALSE,syntax_only,FALSE,2023,2023
doi:10.7910/DVN/99NXTT,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/9AMKHL,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/9AWUYJ,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/9B8HQN,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/9CEQKX,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/9D1L1V,TRUE,FALSE,FALSE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/9ERCTY,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/9F0SMU,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/9FUPQQ,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/9GSJ6V,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/9H3DFP,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/9IKGYY,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/9JS5AJ,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/9JWDKK,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/9LWQKQ,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/9MQDK7,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/9NYAP7,FALSE,FALSE,FALSE,syntax_only,FALSE,2019,2019
doi:10.7910/DVN/9OK6RH,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/9OOLQ7,TRUE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/9PWJ3Y,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/9PXU5U,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/9QJVJ1,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/9QSQIW,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/9QUMY3,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/9RTI0V,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/9SF3TI,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/9TCK0G,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/9TPNOT,FALSE,FALSE,FALSE,syntax_only,FALSE,2015,2015
doi:10.7910/DVN/9U6QXP,TRUE,FALSE,FALSE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/9UXYCQ,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/9WNYEU,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/9XPV4I,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/9ZYFBX,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2025
doi:10.7910/DVN/9ZZOTW,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/A11CD5,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/A2EIZC,TRUE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/A2XDZP,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2022
doi:10.7910/DVN/A3M7PY,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/A81LPK,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/AARL5V,FALSE,FALSE,TRUE,syntax_only,TRUE,2012,2015
doi:10.7910/DVN/ABX2WA,TRUE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/ACRFJM,TRUE,FALSE,FALSE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/ACYZIC,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/ADE2SJ,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/AEDRXN,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/AFYKUH,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/AGIMGY,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/AH2PEI,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/AHMMUA,FALSE,FALSE,FALSE,syntax_only,FALSE,2013,2015
doi:10.7910/DVN/AHQRVR,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/AI3VM8,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/AIKUDN,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/AIRCBB,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/AJHFHU,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/AJLO8J,TRUE,FALSE,FALSE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/AJWTLI,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/AK10AT,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/AKGWBL,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/AKI6RS,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2024
doi:10.7910/DVN/AKMM0S,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/AL1A4Q,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/AL8I2B,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/ALZVAW,TRUE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/AM3LJF,TRUE,TRUE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/AMJXCB,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/AMMFVZ,TRUE,FALSE,FALSE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/AMMI3S,FALSE,FALSE,FALSE,syntax_only,FALSE,2013,2015
doi:10.7910/DVN/AMWWZE,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/AO7IYJ,TRUE,FALSE,FALSE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/AOEUNN,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/AOL6XC,FALSE,FALSE,FALSE,syntax_only,FALSE,2015,2015
doi:10.7910/DVN/AOTVAU,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/AP0DHP,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/AQ2P12,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/AQFTHK,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/AQQ3GG,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/ARIQT2,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/ARMDLY,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/ASDLQX,TRUE,FALSE,FALSE,syntax_only,TRUE,2024,2025
doi:10.7910/DVN/ASLTVG,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/ASUFTY,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/AU1MVC,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/AV3OQM,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/AV8PLT,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/AW6L1P,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/AWSQTW,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/AXVEXM,TRUE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/AY32JZ,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/AYBXMJ,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/AYFAFF,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/AYSHR4,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/AZFHYN,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/AZTWDW,FALSE,FALSE,TRUE,syntax_only,TRUE,2013,2015
doi:10.7910/DVN/AZUWVA,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/B1HHGV,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/B3P41O,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/B3UBXR,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/B6ZNAI,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/B8TWK2,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/B8Y17J,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/B9JAV0,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/B9SCDJ,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/B9U5BH,FALSE,FALSE,FALSE,syntax_only,FALSE,2019,2019
doi:10.7910/DVN/BAFF8Q,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/BANJL7,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/BC2HEO,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/BDYVK7,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/BEW2ME,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/BFEBHQ,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/BFLPBK,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/BFRJDU,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/BGLGBZ,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/BGSCO4,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/BHKSZR,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/BHVEBZ,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/BIQZNT,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/BLGFDU,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/BLIVUP,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/BLVJJH,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/BLXMCY,TRUE,FALSE,FALSE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/BN1GVD,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/BNUCX4,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/BOGTNU,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/BOKBQQ,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/BOWEJG,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/BPON3K,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/BQ9M2U,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/BQGWYI,FALSE,FALSE,FALSE,syntax_only,FALSE,2019,2019
doi:10.7910/DVN/BRRZSK,TRUE,FALSE,FALSE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/BS3DF7,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/BTE2BK,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/BTJYHC,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/BTPZFF,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/BWYJKB,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/BWZ3N0,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/BXIRYE,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/BXPKHG,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/BXXWWW,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/BZ9Z2D,FALSE,FALSE,FALSE,syntax_only,FALSE,2019,2019
doi:10.7910/DVN/BZA22S,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/BZZ9VF,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/C139OP,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/C15VOD,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/C1SICS,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/C1SWYV,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/C2IATB,FALSE,FALSE,FALSE,syntax_only,FALSE,2024,2024
doi:10.7910/DVN/C2LWHA,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/C6XJAT,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/C7A5TN,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/CAEEG7,TRUE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/CCKENU,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/CCV1NN,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/CEJSVJ,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/CF44OW,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/CFASH6,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/CFT901,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/CFTMK2,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/CGHTPZ,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2023
doi:10.7910/DVN/CGINSA,FALSE,FALSE,FALSE,syntax_only,FALSE,2019,2019
doi:10.7910/DVN/CGXPF5,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2023
doi:10.7910/DVN/CJMKGX,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/CKLJL3,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/CKXW7L,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/CL0RU2,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2021
doi:10.7910/DVN/CLGI63,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/CLMQ8E,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2026
doi:10.7910/DVN/CLYDWU,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/CMOWUL,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/CMUHBU,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/CMUYCM,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/CNNXPB,FALSE,FALSE,FALSE,syntax_only,FALSE,2013,2015
doi:10.7910/DVN/COFHJL,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/COOVRP,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/COS3BS,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/CPVIOF,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/CQ4FZR,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/CQUVCV,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/CQXHTH,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/CRPAA8,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/CSHNIS,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/CSKA4Q,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2022
doi:10.7910/DVN/CSNTTG,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/CTGKEJ,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/CTQKJA,FALSE,FALSE,FALSE,syntax_only,FALSE,2012,2013
doi:10.7910/DVN/CTZNJV,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/CUR5RR,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/CUWUYR,FALSE,FALSE,FALSE,syntax_only,FALSE,2024,2024
doi:10.7910/DVN/CV8I6N,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/CV9AYE,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/CVBXQX,FALSE,FALSE,FALSE,syntax_only,FALSE,2015,2015
doi:10.7910/DVN/CWQYIB,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/CXJBEK,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/CYFIDH,TRUE,FALSE,FALSE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/CZDGR2,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/D0LEX4,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/D3VZX3,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/D4IDA9,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/D5DEHM,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/D5VRDE,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/D6CH6C,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/D73LV3,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/D7ZXZI,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/DAGL4S,FALSE,FALSE,FALSE,syntax_only,FALSE,2015,2015
doi:10.7910/DVN/DAR56O,TRUE,FALSE,FALSE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/DAYSCX,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/DBMJQZ,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/DBNBEU,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2023
doi:10.7910/DVN/DCOT4D,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/DCTPJI,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/DEDZRZ,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/DESLIU,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/DEX6EW,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/DF4DFH,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/DFGQVW,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/DG2J0F,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/DG6BS4,FALSE,FALSE,FALSE,syntax_only,FALSE,2013,2015
doi:10.7910/DVN/DGHX1E,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/DGXXH9,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/DHMCRC,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/DIU0M1,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/DJ2DPZ,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/DJKH4H,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/DJVNZF,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/DKKP4I,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/DKXD2X,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/DL8SZL,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/DMG0XD,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/DMIDY8,FALSE,FALSE,TRUE,syntax_only,TRUE,2013,2015
doi:10.7910/DVN/DMWWS5,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/DNCHBF,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/DNDSPS,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/DO43V5,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/DPVRA5,FALSE,FALSE,TRUE,syntax_only,TRUE,2013,2015
doi:10.7910/DVN/DQ1WFB,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/DQCFUN,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/DQTIR4,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/DR0YF2,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/DSCREK,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/DSDNX6,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/DTFR60,TRUE,FALSE,FALSE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/DUB0MU,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/DUW1QY,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/DVP0UW,FALSE,FALSE,FALSE,syntax_only,FALSE,2013,2015
doi:10.7910/DVN/DVRNMH,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/DWOBT4,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/DX5T9G,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/DXGVAW,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/DYCUSZ,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/DZ1NFG,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/DZWOCK,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/E2187A,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/E2OS8R,TRUE,FALSE,FALSE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/E3BAO5,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/E3FDAV,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/E40AFU,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/E43MOQ,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/E5ZSZR,FALSE,FALSE,FALSE,syntax_only,FALSE,2012,2015
doi:10.7910/DVN/E7OQEY,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
