file_id,filename,dataset_doi,interactions,ml_het,hierarchical,n_lines,parse_error
2711845,Figure_4_nes.R,doi:10.7910/DVN/W1YJZQ,1,0,0,121,FALSE
2711833,ROW Validation Checks.R,doi:10.7910/DVN/W1YJZQ,0,0,0,150,FALSE
2711825,run_all_scripts.R,doi:10.7910/DVN/W1YJZQ,0,0,0,17,FALSE
2711840,Table1.R,doi:10.7910/DVN/W1YJZQ,0,0,1,38,FALSE
2711842,Table2.R,doi:10.7910/DVN/W1YJZQ,0,0,1,32,FALSE
2711838,tablec1.R,doi:10.7910/DVN/W1YJZQ,0,0,0,25,FALSE
2711828,TableD1D2D3.R,doi:10.7910/DVN/W1YJZQ,0,0,1,89,FALSE
2711827,tablese3e4.R,doi:10.7910/DVN/W1YJZQ,0,0,1,39,FALSE
2671647,Figure 2 Replication Code for R.R,doi:10.7910/DVN/IYZWUD,0,0,0,38,FALSE
2674699,STATA do file-1.do,doi:10.7910/DVN/IYZWUD,0,0,0,30,FALSE
2702066,Krehbiel_AJPS_Appendix_Replication_R_Code.R,doi:10.7910/DVN/HPB1CA,1,0,0,264,FALSE
2702068,Krehbiel_AJPS_Replication_R_Code.R,doi:10.7910/DVN/HPB1CA,1,0,0,234,FALSE
2542487,Fig2.do,doi:10.7910/DVN/28856,0,0,0,213,FALSE
2542488,Fig3.do,doi:10.7910/DVN/28856,0,0,0,NA,TRUE
2542489,Fig4.do,doi:10.7910/DVN/28856,0,0,0,NA,TRUE
2542490,Fig5.do,doi:10.7910/DVN/28856,0,0,2,138,FALSE
2542491,Fig6.do,doi:10.7910/DVN/28856,0,0,2,137,FALSE
2542492,Fig7.do,doi:10.7910/DVN/28856,0,0,2,137,FALSE
2542493,Fig8.do,doi:10.7910/DVN/28856,0,0,2,137,FALSE
2542494,Fig9.do,doi:10.7910/DVN/28856,0,0,2,139,FALSE
2542495,FigA1.do,doi:10.7910/DVN/28856,0,0,0,26,FALSE
2542505,FigS10.do,doi:10.7910/DVN/28856,0,0,2,133,FALSE
2542506,FigS11.do,doi:10.7910/DVN/28856,0,0,2,135,FALSE
2542507,FigS12.do,doi:10.7910/DVN/28856,0,0,2,138,FALSE
2542496,FigS1.do,doi:10.7910/DVN/28856,0,0,0,NA,TRUE
2542497,FigS2.do,doi:10.7910/DVN/28856,0,0,0,NA,TRUE
2542498,FigS3.do,doi:10.7910/DVN/28856,0,0,2,138,FALSE
2542499,FigS4.do,doi:10.7910/DVN/28856,0,0,2,134,FALSE
2542500,FigS5.do,doi:10.7910/DVN/28856,0,0,2,187,FALSE
2542501,FigS6.do,doi:10.7910/DVN/28856,0,0,2,123,FALSE
2542502,FigS7.do,doi:10.7910/DVN/28856,0,0,2,134,FALSE
2542503,FigS8.do,doi:10.7910/DVN/28856,0,0,2,134,FALSE
2542504,FigS9.do,doi:10.7910/DVN/28856,0,0,2,135,FALSE
2542486,MI_SET_COVAR.do,doi:10.7910/DVN/28856,0,0,0,28,FALSE
2542485,MI_SET.do,doi:10.7910/DVN/28856,0,0,0,10,FALSE
2542459,mybstrpadjr2.ado,doi:10.7910/DVN/28856,0,0,0,13,FALSE
2542453,mybstrpadjr2areg.ado,doi:10.7910/DVN/28856,0,0,0,13,FALSE
2542461,mybstrpbetas.ado,doi:10.7910/DVN/28856,0,0,0,13,FALSE
2542460,mybstrpbetasareg.ado,doi:10.7910/DVN/28856,0,0,0,13,FALSE
2542452,mybstrprmse.ado,doi:10.7910/DVN/28856,0,0,0,13,FALSE
2542454,mybstrprmseareg.ado,doi:10.7910/DVN/28856,0,0,0,13,FALSE
2680958,Turnout Replication Code.do,doi:10.7910/DVN/9TPNOT,0,0,0,25,FALSE
2681800,Tables and Figures.do,doi:10.7910/DVN/SPXP04,1,0,0,245,FALSE
2680929,voter_buying_replication_file.R,doi:10.7910/DVN/9OOLQ7,1,0,1,1143,FALSE
2533557,Giger_Kluever_Replication.do,doi:10.7910/DVN/29080,0,0,0,NA,TRUE
2533558,Giger_Kluever_Replication_Figures.r,doi:10.7910/DVN/29080,0,0,0,NA,TRUE
2533559,Giger_Kluever_Replication_SI.do,doi:10.7910/DVN/29080,0,0,0,NA,TRUE
2532015,Replication File.do,doi:10.7910/DVN/28750,0,0,0,70,FALSE
2668698,Replication Do File.do,doi:10.7910/DVN/MWNBXO,0,0,0,107,FALSE
2693103,2009 EnforcementShaping.do,doi:10.7910/DVN/INXGMT,0,0,0,17,FALSE
2693108,2009ViolationsShaping.do,doi:10.7910/DVN/INXGMT,0,0,0,16,FALSE
2693104,CAA Data Setup.do,doi:10.7910/DVN/INXGMT,0,0,0,557,FALSE
2693110,CAA Models.do,doi:10.7910/DVN/INXGMT,0,0,0,224,FALSE
2700340,Creating CAA Analysis Dataset.do,doi:10.7910/DVN/INXGMT,0,0,1,613,FALSE
2693118,EnforcementShaping.do,doi:10.7910/DVN/INXGMT,0,0,0,17,FALSE
2693116,FinalDataScrubbing.do,doi:10.7910/DVN/INXGMT,0,0,0,217,FALSE
2696480,SDWA Models.do,doi:10.7910/DVN/INXGMT,0,0,1,191,FALSE
2688329,WHC_figures.R,doi:10.7910/DVN/GKASQ5,0,0,1,272,FALSE
2688326,WHC_replication.do,doi:10.7910/DVN/GKASQ5,0,0,0,171,FALSE
2549455,Data Processing Coalitions Project.do,doi:10.7910/DVN/29980,0,0,1,271,FALSE
2549456,Posterproject.R,doi:10.7910/DVN/29980,0,0,0,577,FALSE
3308599,Gottlieb_GreaterExpectations_AJPS_v2.do,doi:10.7910/DVN/28809,3,0,4,277,FALSE
2544783,ANESAnalysis.R,doi:10.7910/DVN/29405,0,0,1,130,FALSE
2544775,GadarianAnalysis.R,doi:10.7910/DVN/29405,1,0,0,94,FALSE
2544800,RandAnalysis1011.R,doi:10.7910/DVN/29405,0,0,0,78,FALSE
2544786,RandAnalysis89.R,doi:10.7910/DVN/29405,0,0,0,54,FALSE
2805630,ajpsreplication.R,doi:10.7910/DVN/FS90RJ,1,0,3,1745,FALSE
2800018,ajpssupplemental.R,doi:10.7910/DVN/FS90RJ,3,0,3,2199,FALSE
2719253,2008 CCES formatting for co-scaling.R,doi:10.7910/DVN/IIYGGX,0,0,0,96,FALSE
2719245,BAM_CCES2008_Senate analyses.R,doi:10.7910/DVN/IIYGGX,0,0,0,125,FALSE
2724724,BAM_CCES2008_Senate estimation.R,doi:10.7910/DVN/IIYGGX,0,0,0,541,FALSE
2724718,CCES08 ideal estimates.R,doi:10.7910/DVN/IIYGGX,0,0,0,85,FALSE
2719237,CCES08 Ideal Run Analyses.R,doi:10.7910/DVN/IIYGGX,1,0,0,404,FALSE
2719238,CCES sMSD mote carlo analyses.R,doi:10.7910/DVN/IIYGGX,0,0,0,250,FALSE
2719239,data_processing.R,doi:10.7910/DVN/IIYGGX,0,0,0,255,FALSE
2719254,heteroskedastic IRT Nresps simulations figures.R,doi:10.7910/DVN/IIYGGX,0,0,0,55,FALSE
2782688,heteroskedastic IRT Nresps simulations.R,doi:10.7910/DVN/IIYGGX,0,0,0,297,FALSE
2775342,heteroskedastic IRT Nresps simulations (WINDOWS).R,doi:10.7910/DVN/IIYGGX,0,0,0,287,FALSE
2719258,sMSD function.R,doi:10.7910/DVN/IIYGGX,0,0,0,10,FALSE
2719246,sMSD mote carlo analyses.R,doi:10.7910/DVN/IIYGGX,0,0,0,136,FALSE
2719255,SRS ideal estimation.R,doi:10.7910/DVN/IIYGGX,0,0,0,85,FALSE
2719243,SRS usevoter ideal estimation.R,doi:10.7910/DVN/IIYGGX,0,0,0,135,FALSE
2719233,usevoter figures and tables.R,doi:10.7910/DVN/IIYGGX,1,0,0,476,FALSE
2719241,usevoter figures and tables small votes (hard and easy issue subsets).R,doi:10.7910/DVN/IIYGGX,0,0,0,137,FALSE
2719251,varying nresps figure.R,doi:10.7910/DVN/IIYGGX,0,0,0,51,FALSE
2719252,varying nresps simulations.R,doi:10.7910/DVN/IIYGGX,0,0,0,77,FALSE
2857898,CalculateAPRE.do,doi:10.7910/DVN/KUWA5X,0,0,1,445,FALSE
2857904,ConstrainMidpointsCalculateMedian.R,doi:10.7910/DVN/KUWA5X,0,0,0,303,FALSE
2866855,CreateAppendixFiguresReplication.do,doi:10.7910/DVN/KUWA5X,0,0,0,NA,TRUE
2865668,CreateFiguresReplication.do,doi:10.7910/DVN/KUWA5X,0,0,1,579,FALSE
2857879,EstimateAgnosticCalculateMedian.R,doi:10.7910/DVN/KUWA5X,0,0,0,291,FALSE
2857878,EstimateConstrainedCalculateMedian.R,doi:10.7910/DVN/KUWA5X,0,0,0,289,FALSE
2857876,PooledCivilRightsConstrain.do,doi:10.7910/DVN/KUWA5X,0,0,0,426,FALSE
2857877,PooledSocialSecurityConstrain.do,doi:10.7910/DVN/KUWA5X,0,0,0,399,FALSE
2857901,SenateEstimateAgnosticCalculateMedian.R,doi:10.7910/DVN/KUWA5X,0,0,0,291,FALSE
2857903,SenateEstimateConstrainedCalculateMedian.R,doi:10.7910/DVN/KUWA5X,0,0,0,292,FALSE
2857899,SenatePooledCivilRightsConstrain.do,doi:10.7910/DVN/KUWA5X,0,0,0,295,FALSE
2857881,SocialSecurityEstimateAgnosticCalculateMedian.R,doi:10.7910/DVN/KUWA5X,0,0,0,289,FALSE
2857880,SocialSecurityEstimateConstrainedCalculateMedian.R,doi:10.7910/DVN/KUWA5X,0,0,0,291,FALSE
2841316,Foos&de Rooij_AJPS_replication_10June2016.do,doi:10.7910/DVN/ZFLG25,4,0,0,438,FALSE
2841312,Manuscript_Table1_10Jun2016.R,doi:10.7910/DVN/ZFLG25,0,0,0,1256,FALSE
2841309,Supporting_Information_Balance_Attrition.R,doi:10.7910/DVN/ZFLG25,0,0,0,288,FALSE
2841315,Supporting_Information_Tables_A1_A2_A3.R,doi:10.7910/DVN/ZFLG25,1,0,1,2570,FALSE
2796188,ajps-CreateData.do,doi:10.7910/DVN/STOQ1Q,0,0,0,446,FALSE
2796230,ajps-CreateDataTable3.do,doi:10.7910/DVN/STOQ1Q,0,0,0,197,FALSE
2796233,ajps-CreateDataTable4a.do,doi:10.7910/DVN/STOQ1Q,0,0,0,NA,TRUE
2796228,ajps-CreateDataTableA2.do,doi:10.7910/DVN/STOQ1Q,0,0,0,290,FALSE
2796222,ajps-Figure1.do,doi:10.7910/DVN/STOQ1Q,0,0,1,31,FALSE
2796225,ajps-Figure2.do,doi:10.7910/DVN/STOQ1Q,0,0,1,92,FALSE
2796274,ajps-FigureA2.do,doi:10.7910/DVN/STOQ1Q,3,0,0,50,FALSE
2796191,ajps-Table1.do,doi:10.7910/DVN/STOQ1Q,0,0,0,50,FALSE
2796186,ajps-Table2.do,doi:10.7910/DVN/STOQ1Q,4,0,0,107,FALSE
2796231,ajps-Table3.do,doi:10.7910/DVN/STOQ1Q,4,0,0,55,FALSE
2801898,ajps-Table4a.do,doi:10.7910/DVN/STOQ1Q,0,0,0,28,FALSE
2796190,ajps-Table4b.do,doi:10.7910/DVN/STOQ1Q,0,0,1,252,FALSE
2796200,ajps-TableA10.do,doi:10.7910/DVN/STOQ1Q,4,0,1,188,FALSE
2796201,ajps-TableA11.do,doi:10.7910/DVN/STOQ1Q,4,0,2,256,FALSE
2796202,ajps-TableA12.do,doi:10.7910/DVN/STOQ1Q,4,0,0,92,FALSE
2796203,ajps-TableA13.do,doi:10.7910/DVN/STOQ1Q,3,0,0,68,FALSE
2796226,ajps-TableA1.do,doi:10.7910/DVN/STOQ1Q,0,0,0,57,FALSE
2796227,ajps-TableA2.do,doi:10.7910/DVN/STOQ1Q,0,0,0,42,FALSE
2796275,ajps-TableA3.do,doi:10.7910/DVN/STOQ1Q,0,0,0,89,FALSE
2796194,ajps-TableA4.do,doi:10.7910/DVN/STOQ1Q,4,0,0,71,FALSE
2796195,ajps-TableA5.do,doi:10.7910/DVN/STOQ1Q,4,0,0,113,FALSE
2796196,ajps-TableA6.do,doi:10.7910/DVN/STOQ1Q,4,0,0,100,FALSE
2796198,ajps-TableA7.do,doi:10.7910/DVN/STOQ1Q,4,0,0,103,FALSE
2796197,ajps-TableA8.do,doi:10.7910/DVN/STOQ1Q,3,0,0,94,FALSE
2796199,ajps-TableA9.do,doi:10.7910/DVN/STOQ1Q,4,0,0,134,FALSE
2796204,ajps-TrendTest.do,doi:10.7910/DVN/STOQ1Q,1,0,0,74,FALSE
2960980,fig2.R,doi:10.7910/DVN/FMJDCD,0,0,0,117,FALSE
2960983,figs.R,doi:10.7910/DVN/FMJDCD,0,0,0,82,FALSE
2960986,keyword_algorithm.py,doi:10.7910/DVN/FMJDCD,0,0,1,887,FALSE
2960985,paper_replication.py,doi:10.7910/DVN/FMJDCD,0,0,0,276,FALSE
2960993,wordclouds.R,doi:10.7910/DVN/FMJDCD,0,0,0,65,FALSE
2799398,ajps_replication_do.do,doi:10.7910/DVN/DSDNX6,0,0,0,636,FALSE
2969246,01-analysis-main.R,doi:10.7910/DVN/LCDBRU,0,0,0,410,FALSE
2961822,02-analysis-SI.R,doi:10.7910/DVN/LCDBRU,0,0,0,624,FALSE
2961820,03-sensitivity-plots.R,doi:10.7910/DVN/LCDBRU,0,0,0,136,FALSE
2775334,AJPSReplicationBlind.do,doi:10.7910/DVN/1HOVTU,1,0,0,538,FALSE
2775333,AJPSReplicationIdentifiable.do,doi:10.7910/DVN/1HOVTU,1,0,0,1007,FALSE
2862496,ReplicationFile_EthnicNetworks.r,doi:10.7910/DVN/W1TDGZ,0,0,1,4191,FALSE
2908852,ajps_additional_tables.do,doi:10.7910/DVN/IXWZZO,0,0,0,150,FALSE
2908851,ajps_figures.do,doi:10.7910/DVN/IXWZZO,0,0,2,162,FALSE
2908850,ajps_tables.do,doi:10.7910/DVN/IXWZZO,0,0,0,243,FALSE
2910849,ajps_visits_dataprep.do,doi:10.7910/DVN/IXWZZO,0,0,0,116,FALSE
2867074,Final_Supplemental.do,doi:10.7910/DVN/PLLBQJ,0,0,2,622,FALSE
2832480,MergeFIle.do,doi:10.7910/DVN/PLLBQJ,0,0,0,NA,TRUE
2867072,Replication_Main.do,doi:10.7910/DVN/PLLBQJ,0,0,0,42,FALSE
2867075,RScript_Figure1.R,doi:10.7910/DVN/PLLBQJ,0,0,0,29,FALSE
2867073,RScript_SupplementalFigure.R,doi:10.7910/DVN/PLLBQJ,0,0,0,47,FALSE
2841540,altKrigCRF.R,doi:10.7910/DVN/EBF7XW,0,0,0,90,FALSE
2861045,dataManipulation.R,doi:10.7910/DVN/EBF7XW,0,0,0,752,FALSE
2861046,lower48control.R,doi:10.7910/DVN/EBF7XW,0,0,1,461,FALSE
2841538,powerPlantsManipulation.R,doi:10.7910/DVN/EBF7XW,0,0,0,383,FALSE
2841526,powerPlantsModel.R,doi:10.7910/DVN/EBF7XW,0,0,1,105,FALSE
2829505,DCdensity.ado,doi:10.7910/DVN/DJ2DPZ,0,0,1,411,FALSE
2829500,Fig_1.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,28,FALSE
2829494,Fig_2_DiD.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,35,FALSE
2829484,Fig_2_RDD.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,12,FALSE
2829478,Fig_3.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,38,FALSE
2856650,final.ado,doi:10.7910/DVN/DJ2DPZ,0,0,0,21,FALSE
2856651,final_fe.ado,doi:10.7910/DVN/DJ2DPZ,0,0,0,21,FALSE
2856648,final_p.ado,doi:10.7910/DVN/DJ2DPZ,0,0,0,21,FALSE
2856649,final_p_fe.ado,doi:10.7910/DVN/DJ2DPZ,0,0,0,21,FALSE
2829503,rdd_plot.ado,doi:10.7910/DVN/DJ2DPZ,0,0,0,72,FALSE
2856645,rdd_plot_diff.ado,doi:10.7910/DVN/DJ2DPZ,0,0,0,73,FALSE
2856646,Table_1.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,30,FALSE
2829602,Table_2.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,76,FALSE
2829489,Table_3.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,49,FALSE
2829486,Table_3_fe.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,60,FALSE
2829474,Table_4_Challenger.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,23,FALSE
2829498,Table_4_RulingCosts.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,32,FALSE
2829480,Table_5_DiD.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,46,FALSE
2829488,Table_5_RDD.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,24,FALSE
2829501,Table_A1.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,98,FALSE
2829485,Table_A2.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,70,FALSE
2829506,Table_A3.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,92,FALSE
2829477,Table_A4.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,44,FALSE
2829479,Table_A5_DiD.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,53,FALSE
2829601,Table_A5_RDD.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,27,FALSE
2829481,Table_A6.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,163,FALSE
2829476,variables_candidates.do,doi:10.7910/DVN/DJ2DPZ,0,0,0,21,FALSE
2829499,variables_parties.do,doi:10.7910/DVN/DJ2DPZ,1,0,0,219,FALSE
2839651,Barber_Canes_Wrone_Thrower_AJPS_Replication.do,doi:10.7910/DVN/DTFR60,1,0,0,63,FALSE
2851717,Barber_Canes_Wrone_Thrower_AJPS_Replication_Supplemental.do,doi:10.7910/DVN/DTFR60,0,0,0,139,FALSE
2835103,Barber_Canes_Wrone_Thrower_Replication_AJPS_Lowess_Figures.R,doi:10.7910/DVN/DTFR60,0,0,0,138,FALSE
2801873,do_file_for_AJPS_corrected.do,doi:10.7910/DVN/KL7J6Z,3,0,0,1059,FALSE
2804239,do_file_for_Figure_SM1.do,doi:10.7910/DVN/KL7J6Z,0,0,0,4,FALSE
2802443,01_Figure1_MembersNonMembers.do,doi:10.7910/DVN/FZI6NO,0,0,0,72,FALSE
2802444,01_Figure2_DiscussedIssue.do,doi:10.7910/DVN/FZI6NO,0,0,0,103,FALSE
2802452,01_Figure3_UnionCommunication.do,doi:10.7910/DVN/FZI6NO,0,0,0,58,FALSE
2802439,01_Figure4_Alignment.do,doi:10.7910/DVN/FZI6NO,0,0,0,70,FALSE
2802446,01_Figure5_AutoPrePost.do,doi:10.7910/DVN/FZI6NO,0,0,0,31,FALSE
2802449,01_FigureA1_A2_UnionizationRate.R,doi:10.7910/DVN/FZI6NO,0,0,0,48,FALSE
2802451,02_Matching_FigureA3_TableA2.R,doi:10.7910/DVN/FZI6NO,0,0,0,156,FALSE
2866336,03_AllTables.do,doi:10.7910/DVN/FZI6NO,0,0,0,NA,TRUE
2836867,Dataset Reconstruction.do,doi:10.7910/DVN/X88LYH,0,0,0,NA,TRUE
2836855,Do-File.do,doi:10.7910/DVN/X88LYH,4,0,0,211,FALSE
2836848,relogitll.ado,doi:10.7910/DVN/X88LYH,0,0,0,288,FALSE
2911176,Figure1.R,doi:10.7910/DVN/Q8CSU8,0,0,0,106,FALSE
2911191,ISSP_analysis.do,doi:10.7910/DVN/Q8CSU8,0,0,0,38,FALSE
2911179,ISSP_setup.do,doi:10.7910/DVN/Q8CSU8,0,0,0,292,FALSE
2961222,time_experiment_analysis.do,doi:10.7910/DVN/Q8CSU8,0,0,0,346,FALSE
2911182,WV6_analysis.do,doi:10.7910/DVN/Q8CSU8,0,0,0,66,FALSE
2911190,WV6_setup.do,doi:10.7910/DVN/Q8CSU8,0,0,0,316,FALSE
2783686,ForeignPresence&ETCs.do,doi:10.7910/DVN/VT4KJA,0,0,3,69,FALSE
2793216,ivsensianalysis.R,doi:10.7910/DVN/VT4KJA,0,0,0,104,FALSE
2783685,MNCs&Corruption.do,doi:10.7910/DVN/VT4KJA,0,0,0,43,FALSE
2793218,SI_ForeignPresence&ETCs.do,doi:10.7910/DVN/VT4KJA,0,0,3,100,FALSE
2793217,SI_MNCs&Corruption.do,doi:10.7910/DVN/VT4KJA,0,0,0,245,FALSE
2783687,SI_MNCs&Corruption_tscs.do,doi:10.7910/DVN/VT4KJA,0,0,0,33,FALSE
2778264,"Hall, Create Macro Implementation Do File.do",doi:10.7910/DVN/NS3NMH,0,0,1,518,FALSE
2829244,"Hall, Macro Implementation Do File.do",doi:10.7910/DVN/NS3NMH,0,0,1,484,FALSE
2832472,analysis.do,doi:10.7910/DVN/ZSYWHO,0,0,0,3720,FALSE
2924400,Christenson_Kriner_AJPS_Replication_Final.do,doi:10.7910/DVN/LVHIYG,5,0,0,1038,FALSE
2799077,analysis.R,doi:10.7910/DVN/2XP8YF,0,0,5,432,FALSE
2805733,elasticnet_oos.R,doi:10.7910/DVN/RJAUNW,0,0,0,134,FALSE
2779461,elasticnet_predictallstates.R,doi:10.7910/DVN/RJAUNW,0,0,1,170,FALSE
2805606,elasticnet_smoothtests.R,doi:10.7910/DVN/RJAUNW,0,0,0,168,FALSE
2779466,plot_election_prediction_from_R.do,doi:10.7910/DVN/RJAUNW,0,0,0,18,FALSE
2779467,poll_and_twit_merge.R,doi:10.7910/DVN/RJAUNW,0,0,0,108,FALSE
2805607,preestimate_reg_coefs_pvals.R,doi:10.7910/DVN/RJAUNW,0,0,0,108,FALSE
2779469,randomforest_oos.R,doi:10.7910/DVN/RJAUNW,0,0,0,141,FALSE
2779470,randomforest_predictallstates.R,doi:10.7910/DVN/RJAUNW,0,0,1,183,FALSE
2779471,randomforest_smoothtests.R,doi:10.7910/DVN/RJAUNW,0,0,0,176,FALSE
2805605,reg_oos_and_post_analysis.R,doi:10.7910/DVN/RJAUNW,0,0,0,336,FALSE
2805608,reg_predictallstates.R,doi:10.7910/DVN/RJAUNW,0,0,1,178,FALSE
2779475,reg_smoothtests.R,doi:10.7910/DVN/RJAUNW,0,0,0,175,FALSE
2779476,SVM_oos.R,doi:10.7910/DVN/RJAUNW,0,0,0,133,FALSE
2779477,SVM_predictallstates.R,doi:10.7910/DVN/RJAUNW,0,0,1,166,FALSE
2779478,SVM_smoothtests.R,doi:10.7910/DVN/RJAUNW,0,0,0,167,FALSE
2711889,appendix C replication.do,doi:10.7910/DVN/S9MIJU,0,0,0,45,FALSE
2711892,figure1.R,doi:10.7910/DVN/S9MIJU,0,0,0,41,FALSE
2905680,replication code.do,doi:10.7910/DVN/S9MIJU,3,0,0,89,FALSE
2905689,south matching.R,doi:10.7910/DVN/S9MIJU,0,0,0,19,FALSE
2910311,Flavin_Hartney_AJPS_replication_board_member_survey.do,doi:10.7910/DVN/W2HZSO,0,0,0,48,FALSE
2910313,Flavin_Hartney_AJPS_replication_CA_election_raw_data.do,doi:10.7910/DVN/W2HZSO,0,0,1,1733,FALSE
2910308,Flavin_Hartney_AJPS_replication_CA_student_achievement_raw_data.do,doi:10.7910/DVN/W2HZSO,0,0,0,38,FALSE
2910307,Flavin_Hartney_AJPS_replication_CA_teacher_salary_raw_data.do,doi:10.7910/DVN/W2HZSO,0,0,0,15,FALSE
2910305,Flavin_Hartney_AJPS_replication_PDK_survey.do,doi:10.7910/DVN/W2HZSO,0,0,0,25,FALSE
2910314,Flavin_Hartney_AJPS_replication_school_board_elections.do,doi:10.7910/DVN/W2HZSO,0,0,0,209,FALSE
2904809,ajps_HVW_replication_ratios_in_text.do,doi:10.7910/DVN/BXXWWW,0,0,0,45,FALSE
2904806,ajps_HVW_replication_tables.do,doi:10.7910/DVN/BXXWWW,0,0,0,99,FALSE
2836312,kln_replication.R,doi:10.7910/DVN/SURSEO,0,0,0,1150,FALSE
2753281,Replication Code Figure 1 Panel A and B.do,doi:10.7910/DVN/TIXGF8,0,0,0,145,FALSE
2753276,Replication Code Figure 6.do,doi:10.7910/DVN/TIXGF8,0,0,0,88,FALSE
2753307,Replication Code Figure A1.do,doi:10.7910/DVN/TIXGF8,0,0,0,36,FALSE
2778500,Replication Code Study 1.do,doi:10.7910/DVN/TIXGF8,0,0,0,55,FALSE
2753283,Replication Code Study 2.do,doi:10.7910/DVN/TIXGF8,3,0,0,125,FALSE
2753282,Replication Code Study 3.do,doi:10.7910/DVN/TIXGF8,3,0,0,119,FALSE
2753288,Replication Code Study 4.do,doi:10.7910/DVN/TIXGF8,4,0,0,393,FALSE
2753286,Replication Code Tables A11-A14.do,doi:10.7910/DVN/TIXGF8,0,0,0,63,FALSE
2842838,Majority Minority Divide_AJPS_CATI.do,doi:10.7910/DVN/WOI8EU,1,0,0,56,FALSE
2842837,Majority Minority Divide_AJPS.do,doi:10.7910/DVN/WOI8EU,3,0,2,404,FALSE
2862011,ReplicationCode_Figure1.R,doi:10.7910/DVN/WPKTKJ,0,0,0,89,FALSE
2862018,ReplicationCode_MainResults_And_SI.R,doi:10.7910/DVN/WPKTKJ,1,0,0,1550,FALSE
2862015,ReplicationCode_SI_Placebo.R,doi:10.7910/DVN/WPKTKJ,1,0,0,105,FALSE
2862014,ReplicationCode_SI_Polity.R,doi:10.7910/DVN/WPKTKJ,0,0,0,112,FALSE
2862016,ReplicationCode_SI_SubsequentVote.R,doi:10.7910/DVN/WPKTKJ,0,0,0,365,FALSE
2961227,AJPS_VicariousInjustice_Functions.R,doi:10.7910/DVN/QTG6FQ,0,0,1,146,FALSE
2887507,eo_original_list.do,doi:10.7910/DVN/LZGQOH,0,0,1,647,FALSE
2917455,Figure1.R,doi:10.7910/DVN/LZGQOH,0,0,0,17,FALSE
2917461,thrower_ajps_replication.do,doi:10.7910/DVN/LZGQOH,6,0,0,80,FALSE
2435542,DTA553.file0034.CJUEXP.POR,doi:10.7910/DVN/0KTV57,0,0,0,NA,TRUE
3084474,bes_analysis.R,doi:10.7910/DVN/9AWUYJ,0,0,1,292,FALSE
3084475,bes_data_prep.R,doi:10.7910/DVN/9AWUYJ,0,0,1,408,FALSE
3084476,bhplot_STM.r,doi:10.7910/DVN/9AWUYJ,0,0,1,66,FALSE
3084477,eurobarometer_analysis.R,doi:10.7910/DVN/9AWUYJ,0,0,1,80,FALSE
3084478,experiments_analysis.R,doi:10.7910/DVN/9AWUYJ,0,0,1,656,FALSE
3084479,experiments_data_prep.R,doi:10.7910/DVN/9AWUYJ,0,0,0,72,FALSE
3084482,fetchguardiandata.py,doi:10.7910/DVN/9AWUYJ,0,0,0,44,FALSE
3084483,generatesourcedata.py,doi:10.7910/DVN/9AWUYJ,0,0,0,478,FALSE
3084484,guardian.py,doi:10.7910/DVN/9AWUYJ,0,0,0,113,FALSE
3084481,__init__.py,doi:10.7910/DVN/9AWUYJ,0,0,0,8,FALSE
3084485,newsfetcherbase.py,doi:10.7910/DVN/9AWUYJ,0,0,0,108,FALSE
3084480,newspaper_analysis.r,doi:10.7910/DVN/9AWUYJ,0,0,0,244,FALSE
3084487,newspaper_data_prep.r,doi:10.7910/DVN/9AWUYJ,0,0,0,55,FALSE
3084488,utilityfunctions.r,doi:10.7910/DVN/9AWUYJ,0,0,0,47,FALSE
3012024,Kertzoff_Appendix.R,doi:10.7910/DVN/QSXDUN,3,0,1,837,FALSE
3012025,Kertzoff_Replication.R,doi:10.7910/DVN/QSXDUN,2,0,0,223,FALSE
3092741,analyticalSE_code.r,doi:10.7910/DVN/XBNJD9,0,0,0,116,FALSE
3092790,choiceProb.r,doi:10.7910/DVN/XBNJD9,0,0,0,32,FALSE
3092781,compStat2.R,doi:10.7910/DVN/XBNJD9,0,0,0,144,FALSE
3092763,convertData_R2py.py,doi:10.7910/DVN/XBNJD9,0,0,0,58,FALSE
3092789,DPhiTheta.R,doi:10.7910/DVN/XBNJD9,0,0,0,78,FALSE
